pessoa_id,idade,salario_anual,situacao_moradia,tempo_de_trabalho,motivo_do_emprestimo,pontuacao,valor_emprestimo,taxa_de_juros,possibilidade_de_inadimplencia,renda_percentual,inadimplente,tempo_solicitacao
dFTySiJq-qNIH,30,49000,Own,NULL,Medical,A,12000,14.27,NULL,0.16,Y,2
aSip5Bm5-u3nw,27,48000,Rent,0,Medical,B,10000,10.62,0,0.21,N,6
q9H24R4L-v6a0,29,29000,Rent,0,Medical,A,6000,8.49,1,0.21,N,8
dKHJAPWB-E1mq,34,120000,Own,4,Venture,B,7800,10.99,0,0.07,N,9
nIB0sfHI-bGkU,24,30000,Rent,1,Debtconsolidation,C,3000,13.98,1,0.1,Y,2
95cWRng3-KgHY,30,64600,Mortgage,8,Medical,D,8000,15.99,1,0.11,Y,6
gDlw3XKX-6Kzu,22,30000,Rent,NULL,Homeimprovement,D,12000,NULL,0,0.33,N,4
KRwP4Qgu-odcy,43,72600,Rent,2,Personal,A,6000,NULL,0,0.08,N,15
9MjCvG7B-qgO7,25,46800,Mortgage,0,Medical,A,6000,5.42,1,0.13,N,4
L4ivZuPL-PdTo,31,96000,Mortgage,4,Debtconsolidation,A,9600,5.99,0,0.1,N,10
WtEceRd3-z4bm,24,64000,Mortgage,0,Education,A,12000,8.59,0,0.19,N,3
NU2FiNLz-mGsU,29,48712,Mortgage,13,Venture,A,11050,5.42,0,0.23,N,9
nf5skQ6c-9JSo,23,44500,Rent,2,Education,A,7000,8,0,0.16,N,2
vxpee7Cp-cBjM,22,26400,Rent,0,Venture,A,6000,8.59,0,0.23,N,3
Kd12T4ED-llqq,22,55000,Rent,2,Education,B,6800,11.99,0,0.12,N,2
5E08Mohl-5EDw,23,NULL,Rent,2,,B,14000,9.63,0,0.11,N,6
Zzpp3lbo-S41o,23,54000,Mortgage,2,Medical,D,7500,15.58,1,0.14,N,2
ysg07c5g-h8nr,27,84000,Rent,8,Education,C,7200,NULL,0,0.09,N,10
MJGbPcl9-q9iS,22,20000,Rent,2,Education,A,10000,7.49,1,0.5,N,4
zttJz763-O5Ne,33,99000,Mortgage,8,Medical,B,24000,11.36,0,0.24,N,7
62WHaL9n-qCAp,25,90000,Mortgage,6,Personal,A,6000,7.74,0,0.07,N,4
F9pgMLMw-lhfv,32,35000,Mortgage,4,Education,A,10000,6.03,0,0.29,N,6
h3DO027K-wvPN,26,37800,Mortgage,10,Homeimprovement,D,7000,14.96,1,0.19,N,4
sjgqxZmG-R811,23,33000,Rent,0,Education,A,7000,6.62,0,0.21,N,2
hbsp5gpO-h6Ht,22,36000,Rent,3,Education,D,9600,17.27,1,0.27,Y,4
sL7O8Mfz-5rAP,29,56500,Mortgage,13,Medical,A,14750,NULL,0,0.26,N,8
fxooxxAu-CqDE,34,47818,Rent,9,Medical,A,6800,6.92,0,0.14,N,9
3S1SaEht-eRg7,25,47700,Mortgage,1,Homeimprovement,A,12375,7.9,0,0.26,N,4
Pd9NLyuR-Rwo5,51,74628,Mortgage,3,Personal,C,3000,13.49,0,0.04,Y,18
hRlBAIvI-LPvz,22,39000,Rent,0,Debtconsolidation,D,2000,14.84,1,0.05,Y,2
IEx8jLQD-n3Hn,23,60000,Rent,2,Venture,A,5000,6.91,0,0.08,N,4
BjZo84gR-CZ2d,35,38400,Mortgage,1,Venture,B,9500,10.36,0,0.25,N,6
jj2WgouH-OHFk,26,39000,Rent,11,Education,C,3000,NULL,1,0.08,Y,2
EErIBj8f-2YcO,23,78000,Rent,4,Personal,C,24000,13.92,1,0.31,N,3
qIlqTPb4-drAT,23,14088,Rent,2,Medical,B,1500,8.88,0,0.11,N,2
E0w8SSgl-mU2W,24,60000,Mortgage,5,Debtconsolidation,A,14000,7.51,0,0.23,N,2
GG4vbm4y-Hm2I,24,121000,Rent,8,Venture,A,20000,8.9,0,0.17,N,3
k0jhzj9p-f7Hn,31,200000,Mortgage,NULL,Venture,A,9000,7.88,0,0.04,N,6
4wRaSHcL-jIK0,25,60000,Rent,6,Venture,B,2400,11.49,0,0.04,N,3
z1AhfKMB-bXZR,24,43000,Rent,3,Personal,B,14500,10.75,1,0.34,N,2
IQYTiXJH-AecR,26,50004,Rent,0,Education,A,9000,6.17,0,0.18,N,4
hZX3a7R4-7WSX,23,30000,Rent,2,Homeimprovement,D,10000,15.31,1,0.33,Y,4
v7NT9fuv-r9qZ,36,22000,Mortgage,0,Education,A,8000,6.99,0,0.36,N,17
yNtkfnDJ-hTeT,26,65000,Mortgage,10,Debtconsolidation,A,5000,7.51,0,0.08,N,2
LSNfNZqx-QU9F,24,55152,Mortgage,8,Personal,B,16000,11.49,0,0.29,N,2
sTS6Sj6B-1f5K,23,30000,Rent,1,Personal,D,1450,15.58,1,0.05,N,4
nAotKeLa-7lsG,37,72000,Mortgage,9,Education,C,1600,13.92,0,0.02,Y,16
YY98igEg-Ue8t,24,55200,Mortgage,8,Education,C,9600,10.78,1,0.17,N,4
gohepZXh-GMpb,23,62500,Mortgage,3,Debtconsolidation,D,10000,15.7,1,0.16,N,3
MDl4HGrN-cqTn,23,68000,Rent,1,Education,B,7500,11.49,0,0.11,N,3
vX6tCK4M-mjYe,26,67900,Mortgage,2,Debtconsolidation,A,2400,8.49,0,0.04,N,4
GfPv6ByU-H60b,27,26880,Rent,1,Debtconsolidation,A,3000,5.79,0,0.11,N,10
Djt5dLSM-lGfw,24,150000,Mortgage,8,Personal,C,25000,12.99,0,0.17,Y,4
WAnsdxUY-LQAr,25,44000,Mortgage,9,Debtconsolidation,D,15000,NULL,1,0.34,Y,2
H04akljM-PmtC,NULL,84000,Mortgage,0,Medical,,10000,12.99,1,0.34,N,6
MSAWUvHI-rspF,24,43200,Rent,5,Venture,B,12000,10.36,0,0.28,N,4
X50fMlzg-3Y9C,25,96000,Mortgage,9,Personal,D,35000,18.25,0,0.36,Y,2
kXhDTCCu-Grje,35,49872,Rent,2,Venture,A,8400,7.29,0,0.17,N,9
qxGIAhYy-KFEJ,35,234600,Mortgage,1,Homeimprovement,D,7500,15.05,0,0.03,Y,6
fEA6KhwQ-YJnR,31,100000,Mortgage,5,Education,B,5000,12.69,0,0.05,N,7
gDWGzzTU-9Ygt,24,90730,Mortgage,6,Homeimprovement,B,8000,NULL,0,0.09,N,2
d419Un24-YPlK,24,54996,Rent,8,Education,B,7200,NULL,0,0.13,N,3
M0zgv64c-NNSO,24,24000,Rent,NULL,Medical,C,6000,12.99,0,0.25,Y,4
5N9KvArA-uiLb,29,33000,Rent,5,Homeimprovement,A,8000,5.79,1,0.24,N,8
GR3sTRya-dx5e,26,39000,Rent,2,Debtconsolidation,A,8000,6.62,0,0.21,N,2
tflJsM8p-G51T,29,72000,Rent,8,Homeimprovement,B,20400,11.49,0,0.28,N,7
5fG907je-5S5m,23,120000,Rent,3,Venture,A,3725,8.49,0,0.03,N,2
MHPpIzKs-qTso,25,48000,Own,0,Venture,A,7500,7.05,0,0.16,N,3
dLK2cIKI-zoz2,21,15192,Rent,4,Personal,C,5500,13.11,1,0.36,Y,3
dxWmK8rx-HHch,22,60000,Rent,6,Medical,B,7500,9.99,0,0.13,N,3
OJaXuYtP-cUf7,28,130000,Mortgage,12,Personal,B,13000,10.75,0,0.1,N,10
sRprgldE-Coc8,23,105000,Mortgage,4,Venture,A,7200,7.51,0,0.07,N,3
CQ0GqMXj-3zZ8,29,35000,Rent,1,Medical,A,4000,5.99,0,0.11,N,6
dSOIaDtr-8yRH,21,31200,Rent,0,Education,C,13000,13.11,1,0.42,Y,2
42QnkPbI-9TCL,22,28800,Own,2,Education,D,10000,16.49,0,0.35,Y,2
jWe2dNuK-CdPf,32,75000,Rent,3,Homeimprovement,A,10000,7.29,0,0.13,N,7
4Wm2ehNJ-kXy6,34,62000,Rent,2,Personal,C,9100,13.48,0,0.15,N,7
Op0OvgQD-megc,24,34900,Rent,3,Venture,B,5000,11.49,0,0.14,N,3
Y4EQRjC6-MQTN,29,120000,Mortgage,7,Venture,C,12000,13.48,0,0.1,N,7
D5E3fQ8R-itcx,23,69000,Mortgage,0,Homeimprovement,D,15000,14.96,1,0.22,N,2
It8a0dYg-Wtjx,24,26000,Rent,3,Medical,B,7850,9.96,0,0.3,N,2
7So9erMH-kpza,25,57000,Rent,3,Medical,A,6850,NULL,0,0.12,N,4
D4Z16Cgw-NYca,33,84996,Rent,2,Education,A,4000,8.59,0,0.05,N,6
XhKqMtvh-O61z,25,36000,Own,0,Venture,B,2400,12.21,0,0.07,N,2
fyCJRBax-IKfW,22,54000,Mortgage,4,Education,D,5000,15.62,0,0.09,N,2
vXoHwGnt-tiSC,22,72204,Rent,2,Education,C,6700,13.47,0,0.09,Y,4
KERy1kyl-jutD,26,48000,Rent,2,Medical,B,10000,12.21,0,0.21,N,3
BC8OYMBh-3xIG,22,16800,Rent,2,Debtconsolidation,C,4000,14.27,1,0.24,N,4
YRj71mTw-AY4W,36,100000,Mortgage,2,Education,A,8000,6.76,0,0.08,N,11
uSno4Tnz-xfQa,28,72000,Mortgage,5,Homeimprovement,A,12000,6.92,0,0.17,N,7
fFCIiaYL-rEwC,29,80004,Rent,12,Personal,B,2000,9.76,0,0.02,N,10
3ri5NbZ6-Y362,32,90000,Rent,7,Education,D,25000,15.58,0,0.28,N,7
NWBovnQn-YCJG,25,49200,Mortgage,6,Medical,A,5600,7.49,0,0.11,N,2
gEvydkoQ-3TUK,37,25000,Rent,6,Education,B,7500,10.99,0,0.3,N,15
Z1vOtOg4-yjvg,22,35000,Rent,1,Education,C,2400,NULL,0,0.07,Y,4
DdZLzcE5-ZqD0,37,57552,Mortgage,0,Debtconsolidation,A,15000,9.63,0,0.26,N,12
ry3mnFvY-2htf,26,59000,Rent,3,Medical,D,12000,NULL,1,0.2,N,4
bIb9rGls-GKi0,24,12480,Rent,1,Venture,A,7350,6.92,1,0.59,N,2
JXBoEP5k-cu8m,25,36000,Rent,2,Personal,B,10000,NULL,0,0.28,N,2
fnh0e2jW-UoWH,32,70000,Rent,2,Medical,C,15000,14.27,0,0.21,Y,5
dh9PkLw6-LEvS,34,77000,Rent,3,Debtconsolidation,D,5600,15.27,NULL,0.08,,11
zr1wnqD6-mnn9,25,32400,Rent,2,Medical,B,4900,11.49,1,0.15,N,2
p3zLtgd8-zl74,30,85000,Rent,3,Homeimprovement,B,25000,12.21,0,0.29,N,6
s6cSILpP-BiPH,22,50000,Mortgage,6,Venture,C,10000,NULL,0,0.2,N,4
woaFncS7-uiMw,26,55000,Mortgage,NULL,Venture,A,4500,8.49,0,0.08,N,3
LfQYj3F4-iJYG,32,24000,Rent,NULL,Medical,B,3500,11.86,0,0.15,N,10
kKCkvt7k-icoz,27,25200,Rent,NULL,Personal,D,3000,15.58,1,0.12,Y,6
cFzLou13-ir4E,23,20000,Rent,6,Personal,C,4000,12.23,0,0.2,Y,2
hCTUoFIU-xxpr,24,60000,Rent,0,Venture,D,24000,14.96,1,0.4,N,4
uhzmEAco-HHBo,25,31008,Rent,2,Debtconsolidation,C,12000,13.79,1,0.39,N,4
potZehJn-m1dt,38,82000,Own,4,Homeimprovement,B,10000,11.99,0,0.12,N,13
gpEOHpKi-clEQ,31,16656,Mortgage,NULL,Medical,C,2400,14.72,1,0.14,N,7
kewXpiUp-jnm0,26,18000,Rent,2,Debtconsolidation,C,8500,14.27,1,0.47,N,3
2aabCXGX-8hnj,22,26400,Mortgage,NULL,Personal,B,1000,NULL,1,0.04,N,2
NGMvBorK-GKD2,24,42900,Rent,5,Venture,A,15000,NULL,1,0.35,N,2
sFdLo0XE-bWO9,33,125000,Mortgage,8,Homeimprovement,A,10975,6.99,0,0.09,N,9
vUydvQHU-yKkB,30,42000,Rent,0,Education,B,2250,8.88,0,0.05,N,7
G0UApxLy-OfNs,24,85000,Mortgage,1,Debtconsolidation,A,12000,7.88,0,0.14,N,3
eCHj81GA-6iX1,27,42000,Rent,6,Personal,A,5950,5.99,0,0.14,N,5
SKkiUIXS-BuZJ,23,31800,Rent,7,Personal,C,9600,13.48,1,0.3,Y,3
Yc7u8a8b-3ohA,23,46000,Mortgage,6,Personal,A,15000,6.99,0,0.33,N,3
KuBxqY8o-v9Z6,26,62500,Rent,7,Venture,C,12000,12.23,0,0.19,N,4
B4z83B5i-kRLs,24,40800,Mortgage,0,Medical,B,8000,11.99,0,0.2,N,4
8FdeD2jG-pdUQ,23,40000,Rent,5,Medical,A,6000,8.94,0,0.15,N,3
5EuvZS8b-53C5,24,100000,Mortgage,0,Homeimprovement,C,10000,12.87,0,0.1,Y,4
AX7MBrlf-UXFD,40,53000,Rent,2,Medical,A,3000,9.32,0,0.06,N,15
6WTWbkPM-3y1D,27,60000,Mortgage,2,Homeimprovement,B,15000,11.86,0,0.25,N,8
6TNisYgR-DZtl,26,29406,Rent,5,Homeimprovement,B,10000,11.71,1,0.34,N,4
XG5vlQnN-bOdF,25,24000,Rent,0,Education,C,1325,13.49,1,0.06,Y,2
dvfdzdiD-2rWt,27,35000,Rent,11,Venture,C,8575,15.27,0,0.24,N,6
RUQ4ob5P-aQ7k,25,50000,Rent,2,Debtconsolidation,B,4000,10.37,0,0.08,N,2
JqNos0qt-RdXu,27,30000,Rent,1,Homeimprovement,D,10000,NULL,1,0.33,Y,6
Fu3B55Ly-ES14,23,45843,Own,2,Venture,B,11000,11.71,0,0.24,N,3
KOlmLfwB-deMs,36,44004,Rent,4,Debtconsolidation,C,2000,13.61,1,0.05,Y,13
5LA2p676-K49Y,21,7200,Rent,0,Venture,C,2500,13.11,1,0.35,N,3
Zb3BAUXj-rLt2,25,100000,Rent,9,Personal,C,20000,13.06,0,0.2,Y,3
YIGQxNNr-Ps8S,21,44964,Rent,2,Education,D,24000,16.29,1,0.53,Y,2
RohoKorw-MT5W,27,90000,Rent,0,Medical,B,8000,10.99,0,0.09,N,10
gskXz5BA-5uTN,27,34000,Mortgage,12,Venture,C,10625,13.47,0,0.31,Y,10
tsAyP4D3-nCdQ,30,223800,Mortgage,15,Homeimprovement,B,25000,11.83,1,0.11,N,9
q4scbiA1-wXEv,27,39000,Own,3,Medical,A,9600,5.79,0,0.25,N,10
TjrXZAb2-BDHP,25,39000,Rent,4,Medical,A,4000,7.88,0,0.1,N,4
ZIUe8yrI-fxAZ,25,72000,Mortgage,7,Education,B,25000,11.89,0,0.35,N,2
sJXNMnZO-GOsF,24,98000,Own,8,Venture,A,12000,7.49,0,0.12,N,2
n3B7MtlT-4Tah,22,52000,Rent,6,Venture,B,10000,11.71,0,0.19,N,3
of4UT4mP-Naf7,25,43000,Rent,9,Homeimprovement,C,22000,13.11,1,0.51,N,2
zI3BKZdn-Am8r,40,160000,Mortgage,3,Education,C,12000,14.27,0,0.07,Y,17
SeF9X1g4-loHg,33,40000,Mortgage,17,Personal,C,6000,12.68,0,0.15,Y,9
8qYwe6Fi-knDW,41,69000,Rent,15,Debtconsolidation,D,4000,16.29,1,0.06,N,13
6aI5DDTI-dviH,34,187000,Rent,3,Venture,A,12000,7.9,0,0.06,N,10
PTE6TWy2-cjJP,24,120000,Mortgage,7,Education,B,2500,NULL,0,0.02,N,3
oeEIc56Y-2oIU,34,63000,Mortgage,9,Debtconsolidation,B,18000,11.49,0,0.29,N,9
FWRbDH4q-oxZX,24,45000,Rent,4,Venture,A,3000,9.32,0,0.07,N,2
FYH4kKHu-xj4Z,24,77385,Rent,4,Medical,A,12800,NULL,0,0.17,N,4
CoGBARzY-3eTo,31,75000,Mortgage,2,Education,A,12000,7.29,0,0.16,N,10
Eq74by0p-q1Ui,26,75000,Mortgage,10,Venture,B,5000,9.91,0,0.07,N,3
EJyn7pBv-A8Sk,25,101424,Rent,NULL,,A,2500,12.98,0,0.1,N,4
bitgBwJN-QLJO,22,45004,Rent,1,Personal,C,9000,14.35,0,0.2,Y,4
Ee1XoXfM-dJXg,24,42000,Rent,2,Education,B,8000,NULL,0,0.19,N,4
5L9dHw68-HhCn,24,54000,Rent,2,Venture,E,12500,14.5,1,0.23,N,4
HNBSXwWS-sGGW,27,77700,Rent,5,Medical,C,2400,NULL,0,0.03,Y,5
GPSZdWJm-Xgsw,25,87999,Rent,5,Personal,C,2400,14.79,1,0.03,Y,4
WE3Zc8MU-qAhb,25,168000,Mortgage,2,Personal,B,35000,10.65,0,0.21,N,2
8P8rmafv-1Wry,45,63000,Mortgage,8,Venture,B,12000,9.91,0,0.19,N,13
ZfLh4lGu-ei0f,28,30000,Rent,0,Medical,D,11500,14.46,1,0.38,Y,5
gBSEXMLI-LpR9,25,30000,Own,1,Venture,C,5000,NULL,0,0.17,Y,3
iqwYh5ij-OAHz,22,40000,Rent,2,Education,B,6200,12.69,0,0.15,N,3
w2DXN18C-O4Mx,25,80000,Mortgage,3,Education,D,20000,15.62,0,0.25,Y,3
UuIEa5Oh-GFIH,26,34000,Mortgage,5,Education,B,5500,10.65,1,0.16,N,3
MIsKdolK-AKIe,25,30000,Rent,2,Debtconsolidation,E,5200,17.19,1,0.17,N,4
7NHUYgic-IshU,27,30000,Rent,2,Education,A,8600,7.51,0,0.29,N,8
J7XUQbpp-ds2c,25,25000,Own,3,Education,A,3000,6.76,0,0.12,N,2
ZDapsk8H-ib4C,23,54660,Rent,6,Medical,B,17000,9.88,1,0.31,N,4
G6QyoNXX-Mqlx,30,125000,Mortgage,14,Homeimprovement,C,25000,13.8,0,0.2,N,6
47cTKw6E-3ws0,23,125000,Mortgage,6,Education,A,35000,8.9,0,0.28,N,4
AN0Tv8Sl-Jdw9,24,9600,Rent,3,Education,C,1300,12.73,1,0.14,N,2
Itvmw019-LDUi,22,27996,Mortgage,4,Medical,B,5500,10.38,0,0.2,N,2
tJcxgO28-5ubi,26,40044,Rent,1,Venture,B,1400,11.86,0,0.03,N,4
mdLqWmce-2hN9,30,110000,Rent,9,Homeimprovement,C,16000,NULL,0,0.15,Y,6
3vTFYtjn-Z8O8,23,75000,Mortgage,5,Venture,A,6400,5.42,0,0.09,N,3
aYNEHvMS-memy,23,45204,Mortgage,0,Education,B,4750,12.21,0,0.11,N,4
58iUROYZ-sC0w,24,61000,Mortgage,7,Personal,D,3000,15.62,0,0.05,N,3
irHL4BPy-Bkx8,30,70000,Mortgage,14,Education,B,8000,9.91,0,0.11,N,5
RhQzk67X-HPm5,23,15000,Own,4,Venture,B,4600,10.99,1,0.31,N,2
1S5Erham-Qtlr,23,90000,Rent,5,Venture,D,7500,15.58,0,0.08,Y,3
QXJII7NW-N2Bw,29,18000,Rent,2,Homeimprovement,B,3000,12.69,1,0.17,N,8
WtBBxkKw-P4PI,25,125000,Rent,0,Venture,A,15000,NULL,0,0.12,N,3
lZhDWe5Y-lYHa,23,36000,Rent,4,Medical,D,6500,17.49,1,0.18,Y,4
DlQ8DEEy-xXE0,27,66300,Rent,1,Medical,D,9600,NULL,1,0.12,N,7
Nciv6WZP-FpRS,33,49000,Rent,6,Medical,B,7200,12.42,0,0.15,N,7
62XKqTxI-bWKw,26,55000,Rent,10,Education,E,9000,16.7,0,0.16,N,3
rMgD2sEC-TZcM,24,57000,Mortgage,5,Homeimprovement,A,8000,5.42,0,0.14,N,4
t7TFke7e-zxcr,25,35000,Rent,3,Venture,B,2400,12.53,0,0.07,N,3
JWMaeSPk-BLjn,29,42000,Rent,6,Personal,C,18000,14.65,1,0.43,N,7
6OCwxvWB-1v0k,24,142000,Own,0,Venture,A,7500,7.88,0,0.05,N,2
ntDBWLKQ-AtpJ,25,29000,Rent,1,Homeimprovement,D,4000,14.54,1,0.14,Y,3
BecjhS5z-OUvW,28,49000,Rent,2,Venture,C,3600,13.98,1,0.07,Y,9
dpehciwE-UJsR,25,34800,Rent,9,Medical,D,5600,16.77,1,0.16,N,4
8AYaI8lG-eovU,30,57000,Mortgage,6,Personal,A,4000,8,0,0.07,N,7
wSME1qeW-ueNM,27,48500,Rent,1,Venture,B,17500,12.42,1,0.36,N,9
EgsZIzOA-MOMG,22,24000,Rent,0,Debtconsolidation,C,10000,NULL,1,0.04,N,4
CA9Ye2aN-cURe,22,32400,Mortgage,NULL,Personal,A,5000,7.49,0,0.15,N,3
oqvsA6n5-Brlg,37,90000,Mortgage,11,Medical,A,4000,6.62,0,0.04,N,16
EYDMxn83-z7OP,23,57600,Rent,5,Medical,C,7500,13.85,0,0.13,N,3
Ai3E6PUN-t2jE,32,80000,Mortgage,6,Education,A,13000,7.88,0,0.16,N,10
BuAg7gf7-IOvu,26,60000,Rent,0,Venture,A,24000,7.9,1,0.4,N,2
RsFAPsCT-QtLG,38,85000,Rent,1,Venture,B,14400,11.99,0,0.17,N,14
KLncA7rD-lWdq,25,108000,Mortgage,8,Venture,A,15000,6.62,0,0.14,N,2
dJkX7BLQ-NgIr,40,60000,Rent,3,Education,D,5000,15.31,0,0.08,Y,16
ACbRsiXi-TACr,28,100000,Mortgage,2,Education,A,4000,7.49,0,0.04,N,8
EYX1XWLu-XFE3,35,100000,Mortgage,14,Personal,A,10000,6.62,0,0.1,N,8
7WJ7QWgZ-JmdG,32,42000,Rent,0,Debtconsolidation,A,8400,7.88,0,0.2,N,9
olKck25c-Sygg,29,NULL,Rent,3,,A,5000,7.9,0,0.06,N,5
bIDSsgCt-Ag40,23,110000,Rent,6,Education,C,3000,14.22,0,0.03,N,3
LGH6GxLB-wXgG,25,162000,Mortgage,5,Debtconsolidation,E,25000,16,1,0.15,Y,3
Xtqzumkr-GvGv,31,88000,Mortgage,10,Debtconsolidation,B,7000,9.2,0,0.08,N,10
uCYbL37w-mf9D,31,80000,Mortgage,0,Medical,B,15000,10.95,0,0.19,N,8
SdJkUW74-cEeP,31,40000,Mortgage,5,Homeimprovement,B,11000,9.99,0,0.28,N,8
nJUMHQTL-pSDL,25,78000,Mortgage,2,Venture,B,6000,NULL,0,0.08,N,4
ZURdIpAS-vpRz,22,61000,Mortgage,6,Debtconsolidation,A,12000,7.29,0,0.2,N,3
3Nc47pRD-sOoq,21,45000,Rent,3,Personal,B,10000,10.25,0,0.22,N,2
EOX72ocz-kWpb,33,72000,Mortgage,0,Debtconsolidation,B,6600,NULL,0,0.09,N,9
hojP5LoE-aKHo,28,110000,Mortgage,12,Homeimprovement,B,3500,11.49,0,0.03,N,10
eAyUmbUx-waWT,27,119000,Mortgage,7,Debtconsolidation,D,30000,18.25,1,0.25,N,7
ZHYmSJ1G-ePRh,35,108717,Mortgage,9,Debtconsolidation,A,16000,6.99,0,0.15,N,5
cZ9IWR3K-DnEL,25,20000,Own,0,Personal,D,5650,15.99,0,0.28,Y,2
pB5tO95i-S3K9,32,48000,Rent,3,Debtconsolidation,C,9000,13.99,0,0.19,N,8
IiisgJQd-3Nrs,24,32000,,1,Medical,A,10800,NULL,0,0.25,N,6
5f8Md6gn-dXCG,27,103000,Mortgage,8,Medical,A,8800,7.29,0,0.09,N,8
T59KHm1Q-jZCy,30,115000,Mortgage,3,Debtconsolidation,D,20000,14.59,1,0.17,N,7
bymdMZOz-iGgO,24,138000,Rent,4,Personal,C,5000,13.23,1,0.04,Y,4
71ogfJCY-YB4q,30,25000,Mortgage,NULL,Debtconsolidation,B,7000,10.99,0,0.28,N,10
Lq2HCBjP-Di7L,29,300000,Rent,1,Homeimprovement,B,16000,11.58,0,0.05,N,8
nk3ax26E-y9gQ,25,72000,Own,9,Venture,A,6000,7.14,0,0.08,N,4
gLXOU44g-j8uF,57,70000,Rent,0,Venture,B,6600,10.99,0,0.09,N,21
JzwOwjLJ-JmRA,34,80600,Mortgage,2,Education,B,15000,12.21,0,0.19,N,6
AbuyLsOq-x7IT,27,31200,Mortgage,1,Homeimprovement,A,7500,7.74,0,0.24,N,8
boQAE0jG-RIfk,27,51000,Rent,0,Venture,A,10000,7.88,0,0.2,N,5
h5ceohhD-YI2h,35,78252,Mortgage,19,Venture,D,30000,17.58,0,0.38,N,8
UdijIcmY-M0dj,31,60000,Mortgage,9,Medical,E,22000,16.63,1,0.37,N,6
WgsUQWmN-fcNv,NULL,58800,Rent,7,Education,B,5000,11.99,1,0.04,,9
gqzMdYEF-Stgh,25,28000,Mortgage,NULL,Medical,A,9600,6.03,0,0.34,N,3
yc1kpuS2-AZYE,25,31500,Rent,8,Debtconsolidation,A,14850,8.9,1,0.47,N,3
5BrdDgLF-LzmU,22,55000,Rent,6,Education,A,5000,6.91,0,0.09,N,2
RlN9ErTJ-saWD,29,82000,Mortgage,5,Medical,B,20000,10.99,0,0.24,N,7
h5JSYXKX-ghDe,23,48000,Rent,3,Debtconsolidation,D,8000,15.58,1,0.17,N,2
oogylBur-g7UT,30,58000,Mortgage,2,Homeimprovement,C,9000,13.23,0,0.16,N,6
uIDPhQzo-pgWS,25,69996,Mortgage,3,Personal,B,25000,10.62,0,0.36,N,3
4EhAseQk-wDMx,23,42996,Rent,3,Personal,B,8000,11.11,0,0.19,N,2
NUGYPHcf-GYNc,24,98000,Rent,4,Education,C,14000,14.26,1,0.14,N,3
vIT0bjgj-WoCh,23,102000,Own,7,Education,A,15000,8.94,0,0.15,N,3
GEc77D6v-uxck,24,28800,Rent,0,Medical,C,5300,15.27,0,0.18,N,3
yzpNKy9t-JBXE,43,72000,Mortgage,9,Medical,B,10000,NULL,0,0.14,N,11
wfhxt0kd-pE9y,33,66000,Own,16,Medical,A,3500,NULL,0,0.05,N,9
Fi6ocDwj-IkPQ,23,80000,Mortgage,NULL,Personal,A,3000,5.99,0,0.04,N,3
Ebu8gFYZ-tBrQ,23,43600,Mortgage,5,Debtconsolidation,B,25000,NULL,1,0.57,N,3
tcxBhnKg-Sm5k,25,175000,Rent,4,Homeimprovement,D,10000,15.05,0,0.06,N,3
PPpgnENy-dxTH,33,39504,Mortgage,17,Education,A,3000,7.37,0,0.08,N,5
Pn5rFOXf-wXtZ,35,75000,Rent,1,Education,B,3300,11.71,0,0.04,N,9
9XbRH8ej-bbT6,21,60000,Rent,5,Education,B,10000,12.18,0,0.17,N,2
JwfCcUFl-lEhj,NULL,42000,Mortgage,3,Debtconsolidation,C,10600,12.99,1,0.34,,2
LwFBxqKq-gqi5,34,63500,Mortgage,18,Homeimprovement,A,5125,8.49,0,0.08,N,5
wh7Zf9tp-9SIi,21,62004,Rent,0,Venture,A,15000,7.29,0,0.24,N,4
l22Ay8kv-58HT,24,18000,Rent,5,Education,C,3000,15.27,1,0.17,N,2
IQbIcqcm-zYQc,24,56000,Rent,2,Debtconsolidation,B,13000,11.83,0,0.23,N,4
qRDP0t4t-Q5Aw,23,27252,Rent,3,Venture,C,5800,13.06,0,0.21,N,4
isrAiUxL-bIqc,36,62000,Mortgage,9,Education,A,4800,8,0,0.08,N,12
oQeUzvs5-co5a,38,72900,Rent,3,Personal,C,15000,12.68,0,0.21,N,12
SnbGoAtw-kZzc,32,95000,Mortgage,9,Personal,A,8500,5.79,0,0.09,N,6
8TeK4kgP-QI1Z,46,45000,Mortgage,7,Medical,A,12250,6.54,0,0.27,N,16
czXI4RWO-iT6N,22,28000,Rent,6,Education,A,10000,5.42,1,0.36,N,3
EKMwv3gn-dSSz,34,220000,Mortgage,13,Debtconsolidation,C,11275,12.99,0,0.05,N,8
UHJOMaWy-ElHB,40,145000,Mortgage,5,Debtconsolidation,A,15000,7.88,0,0.1,N,15
5taMnxKg-3BGT,27,25000,Own,0,Education,B,5000,10.99,0,0.2,N,7
ZjQySO0b-E8Yq,24,22000,Rent,0,Personal,B,4000,11.36,1,0.18,N,3
7z3AiLcF-nP2l,29,70000,Rent,13,Education,A,8000,7.49,0,0.11,N,5
ChnAiuUc-7BmD,26,85000,Mortgage,NULL,Education,B,6000,9.88,0,0.07,N,3
9LyDQ0Ck-c7ul,24,45000,Own,4,Venture,A,11000,7.49,0,0.24,N,2
8kUD5lt1-DmqY,23,30000,Rent,3,Personal,A,14600,6.03,1,0.49,N,4
